,tienda_id,empleados,publicidad,ubicacion,ventas
6052,42,19.0,4841.0,1,47587.0
6053,11,10.0,7557.0,1,31884.0
6054,43,1.0,3746.0,2,23941.0
6056,32,16.0,8587.0,3,27817.0
6057,4,9.0,4806.0,1,17910.0
6058,4,25.0,6318.0,1,61070.0
6059,17,21.0,3226.0,3,46251.0
6060,41,9.0,7001.0,1,18660.0
6061,19,27.0,2698.0,3,48448.0
6062,5,23.0,2550.0,3,23604.0
6063,32,9.0,6784.0,1,31907.0
6064,22,12.0,4277.0,3,21738.0
6065,6,23.0,4515.0,3,40653.0
6066,35,9.0,5861.0,1,16789.0
6067,22,15.0,4419.0,1,47982.0
6069,20,11.0,3864.0,3,34527.0
6070,22,11.0,3050.0,1,27891.0
6071,48,8.0,7322.0,1,39754.0
6073,13,6.0,3318.0,3,16712.0
6074,42,21.0,5870.0,1,58147.0
6075,3,20.0,4454.0,1,23752.0
6076,9,7.0,7918.0,3,23126.0
6077,12,3.0,9738.0,3,23061.0
6078,23,8.0,6463.0,2,33325.0
6079,14,18.0,3972.0,3,45123.0
6080,33,17.0,2682.0,3,42692.0
6081,18,11.0,5489.0,2,34709.0
6082,49,2.0,4688.0,1,12882.0
6083,41,25.0,2115.0,2,47577.0
6084,9,21.0,5158.0,3,43802.0
6085,23,27.0,9224.0,2,69904.0
6086,10,24.0,6611.0,2,61312.0
6087,19,19.0,2676.0,2,51647.0
6089,5,18.0,5746.0,2,37308.0
6091,23,14.0,1727.0,1,30400.0
6094,28,21.0,4626.0,2,64386.0
6095,34,28.0,1141.0,2,71527.0
6096,45,27.0,4696.0,3,55886.0
6097,48,4.0,6568.0,2,30841.0
6098,47,17.0,3856.0,2,41764.0
6100,10,12.0,7795.0,1,31002.0
6103,46,20.0,1271.0,1,38634.0
6104,30,13.0,2894.0,3,150.0
6105,41,25.0,9379.0,1,48715.0
6106,25,28.0,8311.0,1,43412.0
6108,35,20.0,426.0,2,44383.0
6109,48,9.0,2336.0,1,22352.0
6110,34,4.0,2283.0,2,49129.0
6111,10,21.0,2253.0,2,43088.0
6112,35,27.0,4227.0,1,55100.0
6113,11,8.0,6561.0,1,29442.0
6115,21,17.0,4379.0,1,50038.0
6117,22,9.0,6806.0,3,35939.0
6121,2,13.0,4234.0,1,31070.0
6122,12,9.0,8493.0,3,24192.0
6123,42,20.0,3787.0,3,45824.0
6124,18,6.0,1063.0,2,47483.0
6125,11,28.0,2474.0,1,41391.0
6126,16,1.0,2296.0,1,14721.0
6127,49,28.0,3519.0,1,52556.0
6128,18,25.0,7257.0,1,51791.0
6129,35,5.0,4101.0,2,46423.0
6130,26,3.0,2290.0,2,27289.0
6131,16,4.0,2087.0,3,18167.0
6132,6,1.0,4884.0,2,30147.0
6133,44,14.0,8049.0,3,34619.0
6134,43,9.0,5442.0,2,30182.0
6135,47,24.0,6887.0,2,80226.0
6136,47,4.0,5803.0,1,20302.0
6137,48,18.0,1947.0,3,38868.0
6138,42,14.0,6202.0,3,33499.0
6139,12,25.0,2721.0,3,23560.0
6141,4,25.0,3554.0,1,51482.0
6143,2,3.0,4502.0,1,22131.0
6144,26,23.0,4238.0,2,48788.0
6145,27,7.0,4448.0,3,19227.0
6146,27,10.0,5535.0,2,22353.0
6148,8,4.0,4654.0,1,24233.0
6149,7,18.0,8984.0,3,44163.0
6150,47,11.0,7079.0,3,26256.0
6151,46,25.0,4003.0,3,38731.0
6153,12,24.0,5056.0,1,66709.0
6154,13,14.0,5159.0,2,44412.0
6155,43,18.0,4958.0,2,45252.0
6156,17,8.0,5174.0,2,18854.0
6160,8,23.0,1527.0,1,55361.0
6161,5,7.0,6390.0,2,25988.0
6162,26,12.0,5964.0,2,61959.0
6163,16,25.0,9023.0,1,44547.0
6166,29,4.0,7333.0,1,25434.0
6170,30,29.0,140.0,3,43600.0
6172,16,21.0,5525.0,1,47214.0
6174,10,16.0,4131.0,3,32446.0
6175,7,15.0,8124.0,1,31391.0
6177,37,29.0,-1273.0,3,62119.0
6178,29,20.0,4114.0,2,51250.0
6179,3,19.0,9142.0,2,43447.0
6180,15,18.0,2765.0,1,41410.0
6181,36,26.0,7435.0,3,55844.0
6182,47,12.0,7084.0,3,37339.0
6184,19,16.0,5378.0,1,39963.0
6185,13,1.0,4860.0,2,17050.0
6186,42,16.0,3945.0,3,22323.0
6187,21,2.0,3662.0,1,12548.0
6188,37,24.0,7841.0,3,53425.0
6189,27,15.0,4653.0,1,29716.0
6190,29,7.0,3455.0,2,28357.0
6191,20,28.0,6098.0,1,48024.0
6192,25,1.0,5852.0,2,41789.0
6193,6,5.0,2015.0,2,26891.0
6194,36,10.0,3711.0,1,34685.0
6195,2,22.0,1602.0,1,60084.0
6196,22,21.0,10100.0,2,50063.0
6198,16,14.0,3646.0,3,27985.0
6199,18,13.0,3999.0,2,56755.0
6202,30,23.0,7470.0,1,56819.0
6203,45,9.0,5194.0,2,30809.0
6204,19,22.0,2224.0,2,52702.0
6206,34,19.0,5349.0,3,48717.0
6209,29,14.0,10291.0,2,63614.0
6211,22,10.0,2107.0,3,23012.0
6212,47,21.0,3519.0,1,44954.0
6213,36,12.0,1401.0,1,37127.0
6214,9,28.0,7572.0,2,53649.0
6215,39,1.0,2681.0,1,20897.0
6216,19,21.0,3052.0,2,33088.0
6217,38,17.0,2333.0,2,57640.0
6218,6,9.0,1616.0,2,18309.0
6219,47,23.0,4890.0,3,55660.0
6220,15,19.0,3497.0,1,53045.0
6222,9,18.0,4255.0,1,44787.0
6223,32,28.0,5731.0,1,56552.0
6224,4,7.0,4116.0,3,4006.0
6225,50,9.0,6198.0,1,34085.0
6226,18,22.0,8397.0,1,61590.0
6228,20,21.0,5431.0,1,52231.0
6229,23,12.0,6624.0,1,24528.0
6230,11,7.0,9454.0,3,32244.0
6232,22,15.0,6265.0,3,32362.0
6233,4,15.0,3006.0,3,34596.0
6235,44,21.0,2355.0,3,43649.0
6236,34,14.0,6511.0,1,25386.0
6237,13,2.0,5559.0,1,10265.0
6239,9,13.0,4457.0,1,38027.0
6240,42,23.0,4393.0,2,46397.0
6242,7,5.0,9922.0,2,44329.0
6243,4,5.0,6266.0,1,17510.0
6244,19,25.0,7689.0,1,73360.0
6245,42,1.0,6448.0,3,4232.0
6248,35,20.0,3880.0,3,34936.0
6251,19,9.0,4792.0,2,29962.0
6252,31,5.0,1784.0,1,13754.0
6253,32,14.0,5085.0,1,41404.0
6255,10,8.0,6552.0,3,3638.0
6256,2,7.0,5207.0,1,19750.0
6258,24,13.0,5425.0,1,26013.0
6260,32,11.0,1847.0,2,44179.0
6262,16,26.0,3424.0,1,64971.0
6263,46,18.0,5743.0,1,28350.0
6264,39,25.0,4157.0,2,53112.0
6265,31,19.0,6209.0,3,29695.0
6266,43,6.0,7707.0,2,45275.0
6267,24,22.0,2171.0,2,48410.0
6268,1,2.0,4994.0,2,30065.0
6269,11,28.0,4904.0,3,36773.0
6270,21,13.0,5628.0,2,37565.0
6271,4,23.0,6373.0,2,50629.0
6272,7,25.0,8175.0,2,70874.0
6274,47,26.0,1855.0,2,78330.0
6275,50,11.0,5377.0,3,27957.0
6276,12,1.0,5899.0,3,3936.0
6277,31,24.0,6440.0,1,54565.0
6278,17,2.0,3477.0,1,7644.0
6279,33,17.0,1844.0,1,26351.0
6280,11,8.0,7437.0,3,29932.0
6281,28,2.0,6024.0,1,31508.0
6282,32,6.0,4242.0,1,26203.0
6283,1,22.0,707.0,1,31276.0
6284,47,5.0,3661.0,3,7267.0
6285,28,16.0,6390.0,2,64402.0
6286,42,8.0,5869.0,1,34638.0
6288,2,16.0,6238.0,1,31856.0
6289,42,13.0,4823.0,1,35232.0
6290,24,26.0,7534.0,3,48588.0
6291,4,20.0,3604.0,2,73773.0
6292,44,7.0,3766.0,2,26196.0
6293,19,16.0,5230.0,1,44177.0
6294,26,23.0,4164.0,2,60804.0
6295,11,16.0,3253.0,1,20005.0
6296,40,29.0,8682.0,1,36513.0
6297,50,12.0,7841.0,2,40425.0
6298,43,14.0,3080.0,2,47648.0
6299,11,24.0,5440.0,3,61250.0
6300,45,18.0,1936.0,1,30722.0
6301,3,27.0,8402.0,2,71967.0
6305,27,20.0,7349.0,1,41480.0
6306,49,16.0,7354.0,3,36587.0
6307,2,13.0,4670.0,1,35164.0
6308,49,26.0,2701.0,2,75124.0
6309,16,29.0,5870.0,3,53246.0
6311,30,26.0,8705.0,3,34423.0
6312,20,28.0,5101.0,2,54527.0
6313,38,9.0,5212.0,3,18905.0
6314,28,13.0,6613.0,2,45827.0
6315,25,29.0,5006.0,1,49888.0
6316,32,4.0,6388.0,2,33945.0
6318,42,15.0,2762.0,3,46692.0
6319,40,14.0,3174.0,3,26472.0
6320,33,19.0,4325.0,1,46268.0
6321,13,12.0,5237.0,3,25007.0
6323,42,26.0,5911.0,2,69192.0
6324,47,25.0,5020.0,2,62895.0
6325,37,6.0,2859.0,3,11070.0
6326,16,3.0,6397.0,2,32967.0
6328,22,25.0,2664.0,1,55457.0
6330,50,20.0,6592.0,1,55193.0
6331,43,16.0,6254.0,2,38381.0
6332,27,20.0,4799.0,2,23551.0
6333,41,24.0,5889.0,2,83287.0
6334,16,23.0,2869.0,3,47041.0
6335,34,17.0,3876.0,2,52374.0
6336,32,16.0,3906.0,2,40007.0
6337,26,6.0,3050.0,1,939.0
6338,25,8.0,4281.0,3,395.0
6339,2,19.0,4582.0,2,48792.0
6340,12,25.0,4075.0,1,52290.0
6341,40,26.0,4486.0,2,79441.0
6342,9,2.0,-722.0,1,14854.0
6343,12,14.0,5771.0,2,52314.0
6344,26,22.0,4188.0,3,36024.0
6345,9,12.0,4186.0,3,21770.0
6346,10,17.0,2223.0,1,22545.0
6347,32,28.0,8102.0,2,56198.0
6348,34,27.0,8196.0,3,39675.0
6349,48,15.0,1662.0,2,40195.0
6350,20,18.0,4528.0,3,18983.0
6351,39,16.0,6855.0,1,31371.0
6352,2,13.0,4282.0,3,27533.0
6353,1,21.0,3787.0,2,30499.0
6354,36,17.0,3657.0,2,63247.0
6355,24,8.0,5625.0,2,54315.0
6356,27,1.0,10230.0,1,30013.0
6358,31,25.0,2782.0,2,62986.0
6359,14,26.0,3742.0,2,67308.0
6360,2,27.0,4464.0,3,49932.0
6361,29,3.0,3281.0,3,13944.0
6362,15,16.0,2908.0,3,14715.0
6363,12,28.0,6499.0,2,68360.0
6364,37,2.0,3994.0,3,16181.0
6366,20,1.0,8564.0,1,29831.0
6367,39,9.0,3951.0,3,36353.0
6369,21,4.0,2952.0,2,17019.0
6371,46,1.0,7600.0,1,24232.0
6374,18,18.0,3962.0,3,32130.0
6375,24,23.0,5473.0,1,51586.0
6377,34,23.0,5922.0,2,50281.0
6378,12,15.0,3731.0,2,48411.0
6379,22,26.0,4199.0,2,64919.0
6380,6,25.0,4563.0,2,41280.0
6381,36,13.0,6332.0,1,59613.0
6382,45,16.0,6598.0,2,51372.0
6383,36,7.0,4136.0,1,35374.0
6384,22,16.0,2698.0,1,19979.0
6386,16,14.0,6463.0,1,32646.0
6387,36,17.0,4731.0,3,11251.0
6388,25,12.0,3572.0,3,11634.0
6389,32,29.0,4044.0,3,39448.0
6390,33,24.0,8278.0,3,39888.0
6391,45,24.0,5443.0,3,32456.0
6392,36,20.0,7026.0,2,63725.0
6394,18,24.0,7420.0,2,67048.0
6395,38,20.0,6789.0,2,59731.0
6396,3,15.0,4795.0,1,33885.0
6398,32,21.0,7587.0,1,32456.0
6401,5,2.0,6048.0,3,29772.0
6402,4,28.0,5040.0,1,41073.0
6403,21,18.0,5822.0,1,56439.0
6404,40,2.0,6376.0,2,17559.0
6405,14,25.0,5997.0,2,48745.0
6406,39,15.0,4494.0,1,40310.0
6407,31,26.0,4632.0,3,60377.0
6408,14,19.0,8110.0,3,23745.0
6409,6,15.0,5172.0,2,45741.0
6412,17,10.0,3438.0,2,22301.0
6413,45,28.0,6471.0,2,65127.0
6414,23,24.0,2839.0,2,42180.0
6415,14,20.0,8234.0,3,45328.0
6416,7,11.0,5377.0,2,42456.0
6417,46,26.0,5280.0,3,53874.0
6418,32,10.0,3269.0,2,28064.0
6419,15,29.0,3786.0,3,44538.0
6420,44,23.0,5452.0,1,58746.0
6424,44,19.0,4995.0,3,21008.0
6425,34,13.0,2978.0,2,54123.0
6427,45,17.0,2681.0,2,54919.0
6428,27,27.0,1153.0,2,58041.0
6429,23,6.0,5192.0,2,24003.0
6430,40,10.0,2938.0,1,24503.0
6431,14,2.0,5356.0,1,17930.0
6433,43,6.0,6969.0,3,29311.0
6434,33,28.0,5995.0,3,41418.0
6435,31,28.0,2347.0,3,37630.0
6436,35,21.0,3559.0,2,38049.0
6437,17,13.0,5010.0,1,31286.0
6438,28,18.0,5030.0,1,32277.0
6439,19,7.0,3116.0,2,29681.0
6441,23,29.0,6620.0,1,40969.0
6442,32,14.0,6007.0,2,40250.0
6443,40,5.0,4383.0,2,34633.0
6444,13,18.0,7059.0,3,38335.0
6447,5,11.0,6369.0,1,28875.0
6448,9,27.0,6493.0,3,40730.0
6449,29,2.0,5592.0,1,5822.0
6450,6,15.0,3693.0,3,57327.0
6451,25,7.0,6183.0,2,41732.0
6452,31,9.0,4168.0,2,47647.0
6453,22,5.0,5410.0,2,37865.0
6454,2,7.0,3544.0,1,37265.0
6456,5,2.0,4713.0,2,5721.0
6458,25,2.0,6134.0,1,20269.0
6459,8,21.0,8391.0,1,50302.0
6460,1,22.0,5296.0,2,58550.0
6461,20,23.0,3104.0,1,35825.0
6462,44,19.0,6599.0,1,38165.0
6463,23,4.0,5675.0,1,23015.0
6464,32,24.0,4619.0,1,50058.0
6466,39,7.0,3763.0,1,12762.0
6467,47,28.0,3697.0,1,59816.0
6468,24,22.0,2559.0,3,34318.0
6469,11,7.0,6931.0,1,22484.0
6470,29,17.0,5869.0,1,39637.0
6471,26,19.0,5186.0,2,35334.0
6475,46,15.0,4738.0,1,54868.0
6476,3,14.0,6964.0,3,25095.0
6477,1,15.0,1014.0,3,34201.0
6479,1,7.0,3679.0,1,45034.0
6480,17,25.0,5242.0,2,51091.0
6481,2,3.0,4251.0,1,19971.0
6482,29,17.0,6187.0,3,30089.0
6483,20,10.0,7465.0,2,40473.0
6484,6,15.0,10026.0,3,36641.0
6485,8,29.0,4773.0,1,54056.0
6486,29,6.0,6475.0,2,27382.0
6488,33,17.0,5832.0,2,49475.0
6489,3,17.0,7951.0,2,55099.0
6490,35,14.0,3631.0,2,48749.0
6491,5,24.0,4283.0,1,57536.0
6492,27,25.0,4649.0,2,66835.0
6493,44,18.0,3030.0,2,50746.0
6494,12,25.0,4997.0,1,48932.0
6495,20,5.0,6315.0,3,2222.0
6496,45,29.0,6656.0,1,60378.0
6497,20,8.0,4632.0,1,36650.0
6498,9,7.0,7284.0,2,28656.0
6499,39,23.0,852.0,1,38500.0
6500,4,4.0,9650.0,1,36774.0
6501,19,18.0,6134.0,1,58232.0
6502,38,5.0,4139.0,2,22462.0
6504,45,14.0,4694.0,2,48930.0
6505,43,27.0,821.0,1,60391.0
6506,13,27.0,5093.0,2,61053.0
6508,22,14.0,6927.0,1,40799.0
6509,28,9.0,5503.0,3,13907.0
6510,47,6.0,6915.0,1,41066.0
6511,45,17.0,5870.0,3,34804.0
6512,22,19.0,5445.0,2,47855.0
6514,19,4.0,4305.0,3,20067.0
6515,8,16.0,4487.0,2,50148.0
6517,42,11.0,6606.0,1,33185.0
6518,26,22.0,3771.0,3,45895.0
6519,48,4.0,2216.0,2,23823.0
6520,26,17.0,7879.0,3,40538.0
6522,43,14.0,5980.0,2,43587.0
6524,28,2.0,4311.0,2,28439.0
6525,9,11.0,6214.0,3,5730.0
6526,20,11.0,2584.0,1,42948.0
6527,19,24.0,8261.0,1,64481.0
6528,48,22.0,10269.0,3,35970.0
6529,39,24.0,7461.0,3,32579.0
6530,12,6.0,3379.0,1,33395.0
6531,15,21.0,348.0,2,50117.0
6532,31,21.0,5954.0,1,46861.0
6533,14,14.0,2413.0,1,33169.0
6535,26,26.0,8045.0,2,73290.0
6536,42,27.0,8247.0,3,56586.0
6537,27,8.0,8463.0,3,23958.0
6539,38,8.0,6793.0,2,42470.0
6540,34,28.0,1017.0,2,66595.0
6541,43,8.0,2001.0,3,17656.0
6542,19,23.0,4423.0,3,52690.0
6543,6,2.0,6682.0,3,24635.0
6544,46,27.0,4147.0,3,52174.0
6546,49,9.0,2692.0,3,8000.0
6547,42,13.0,5204.0,1,26686.0
6548,28,23.0,6099.0,3,41893.0
6549,1,12.0,6514.0,2,51626.0
6550,35,27.0,4096.0,1,57071.0
6551,40,22.0,5057.0,1,45388.0
6552,8,25.0,1918.0,1,55324.0
6553,47,29.0,4789.0,2,59577.0
6554,7,17.0,7163.0,3,42499.0
6555,11,27.0,4474.0,2,66356.0
6557,4,13.0,6562.0,1,43212.0
6558,25,1.0,9570.0,1,18680.0
6559,12,26.0,9346.0,2,46566.0
6560,26,28.0,5522.0,1,49826.0
6561,38,19.0,6541.0,2,61549.0
6562,46,11.0,8277.0,1,27472.0
6563,12,5.0,5482.0,3,10241.0
6564,43,1.0,5922.0,3,11860.0
6565,37,20.0,4354.0,3,49417.0
6566,46,13.0,9735.0,1,41868.0
6567,24,8.0,6437.0,1,44557.0
6568,16,6.0,4465.0,3,21587.0
6569,13,29.0,3849.0,2,70207.0
6570,25,17.0,1285.0,2,44191.0
6571,4,12.0,1838.0,3,8956.0
6572,11,1.0,3547.0,1,15810.0
6573,32,3.0,6856.0,2,30399.0
6575,7,26.0,2490.0,2,64040.0
6576,46,8.0,3146.0,1,27209.0
6578,28,27.0,8346.0,2,64565.0
6579,41,14.0,2796.0,3,36622.0
6580,23,8.0,5917.0,1,39618.0
6581,45,29.0,4109.0,3,46251.0
6582,23,3.0,4167.0,2,23752.0
6584,28,28.0,6252.0,1,43426.0
6585,43,19.0,4027.0,3,55160.0
6586,47,4.0,4296.0,3,46287.0
6587,26,25.0,6968.0,1,55179.0
6588,25,16.0,7073.0,1,36352.0
6590,19,20.0,5593.0,2,60484.0
6591,33,19.0,6812.0,1,36407.0
6592,36,5.0,4633.0,2,22424.0
6593,14,23.0,6340.0,3,52760.0
6594,14,5.0,4362.0,1,24820.0
6595,35,20.0,4307.0,3,49668.0
6596,30,24.0,3135.0,1,55545.0
6597,28,4.0,8423.0,1,10532.0
6599,3,26.0,3397.0,3,37939.0
6600,16,13.0,2909.0,2,43997.0
6601,46,16.0,5169.0,3,31902.0
6602,30,22.0,2966.0,3,35816.0
6603,29,2.0,3574.0,2,22749.0
6604,45,19.0,6597.0,3,45517.0
6605,15,17.0,5897.0,2,48408.0
6606,46,5.0,2309.0,2,22536.0
6607,25,25.0,6449.0,3,34606.0
6608,38,18.0,5065.0,2,42022.0
6609,42,28.0,7274.0,2,78501.0
6610,47,23.0,7835.0,2,54086.0
6611,38,21.0,1782.0,3,56063.0
6612,23,18.0,6529.0,3,43518.0
6613,25,8.0,8269.0,2,30450.0
6615,7,15.0,6376.0,1,16513.0
6616,22,13.0,5449.0,2,39461.0
6617,17,13.0,6958.0,1,54551.0
6620,41,20.0,4757.0,3,44898.0
6621,10,13.0,4628.0,3,26423.0
6623,7,2.0,7353.0,1,24329.0
6624,48,3.0,4544.0,2,27972.0
6625,50,15.0,2550.0,1,26679.0
6626,38,23.0,5612.0,3,43270.0
6627,27,19.0,3448.0,3,22730.0
6628,33,13.0,3787.0,2,48477.0
6629,1,5.0,9764.0,1,16222.0
6630,44,26.0,3644.0,1,57611.0
6631,34,22.0,1870.0,3,28694.0
6633,17,14.0,6414.0,3,33881.0
6634,4,4.0,6757.0,3,14765.0
6635,43,22.0,6679.0,2,64741.0
6636,26,19.0,5291.0,1,47209.0
6637,4,23.0,5312.0,1,44531.0
6639,7,4.0,8217.0,1,15961.0
6640,30,2.0,2478.0,2,16933.0
6641,50,27.0,3783.0,1,74497.0
6642,9,7.0,6255.0,1,19197.0
6644,8,15.0,1418.0,1,35271.0
6647,36,10.0,5025.0,2,41566.0
6648,50,16.0,4282.0,1,19847.0
6649,43,25.0,9688.0,1,54473.0
6650,27,28.0,4950.0,3,51023.0
6651,32,15.0,5462.0,2,43578.0
6654,28,14.0,5075.0,3,46195.0
6655,29,22.0,835.0,1,49173.0
6656,16,14.0,3019.0,1,22888.0
6657,35,6.0,4370.0,1,31427.0
6658,47,14.0,6625.0,2,35228.0
6659,31,17.0,4401.0,2,51709.0
6660,4,18.0,3337.0,2,52442.0
6662,17,19.0,7702.0,3,50084.0
6663,39,17.0,1934.0,3,39583.0
6664,48,16.0,5193.0,3,25401.0
6665,46,8.0,-340.0,2,28827.0
6666,26,7.0,4377.0,2,25434.0
6668,39,28.0,5183.0,2,72647.0
6669,41,12.0,2237.0,1,29654.0
6671,30,27.0,3134.0,3,32200.0
6673,22,20.0,1214.0,3,44283.0
6675,2,10.0,6087.0,2,26240.0
6676,44,17.0,4299.0,2,38439.0
6677,12,17.0,9091.0,2,61858.0
6678,30,17.0,4141.0,2,43483.0
6679,36,4.0,7405.0,1,14128.0
6680,18,17.0,2224.0,3,28891.0
6681,26,18.0,5599.0,1,38946.0
6682,7,20.0,5900.0,3,51582.0
6683,1,23.0,3578.0,1,29910.0
6684,26,2.0,5334.0,2,33025.0
6685,23,8.0,3558.0,1,39453.0
6686,26,13.0,4376.0,2,52454.0
6687,45,23.0,4434.0,2,81285.0
6688,6,25.0,2189.0,1,44678.0
6689,6,22.0,6045.0,3,51757.0
6690,44,20.0,6183.0,1,44086.0
6692,24,15.0,5484.0,2,24686.0
6693,22,20.0,3160.0,3,32880.0
6694,19,23.0,2495.0,3,52146.0
6695,37,9.0,4200.0,3,4703.0
6696,18,3.0,6382.0,2,50582.0
6697,31,3.0,4849.0,1,22477.0
6698,37,2.0,4123.0,3,243.0
6700,42,14.0,3168.0,1,40402.0
6701,33,17.0,2547.0,3,27648.0
6702,10,13.0,4294.0,1,26695.0
6703,37,19.0,3299.0,1,60880.0
6704,12,23.0,2620.0,2,53197.0
6705,30,15.0,6807.0,2,46509.0
6706,27,27.0,9406.0,2,81258.0
6707,39,25.0,1890.0,1,48283.0
6708,9,14.0,4168.0,3,36979.0
6709,21,2.0,5348.0,3,7560.0
6710,12,7.0,1558.0,3,9769.0
6711,29,17.0,4554.0,2,52951.0
6712,33,18.0,4699.0,3,25949.0
6714,15,27.0,3454.0,2,54086.0
6715,2,21.0,3870.0,3,43571.0
6716,39,8.0,6942.0,3,34903.0
6717,44,28.0,5838.0,3,31735.0
6720,7,1.0,3663.0,2,21497.0
6721,43,16.0,8032.0,2,53788.0
6722,18,7.0,4832.0,1,20965.0
6723,44,22.0,4748.0,2,35389.0
6725,37,11.0,8139.0,3,13413.0
6726,33,15.0,3507.0,2,53661.0
6727,44,13.0,6342.0,2,37105.0
6729,11,2.0,2267.0,3,9922.0
6730,4,14.0,4402.0,1,45184.0
6731,18,24.0,3332.0,2,78221.0
6734,34,28.0,2560.0,2,67506.0
6735,29,7.0,6498.0,1,12306.0
6736,24,18.0,3276.0,1,47058.0
6737,22,24.0,7714.0,1,56606.0
6738,2,9.0,4160.0,1,40375.0
6739,44,23.0,5671.0,1,59572.0
6741,42,9.0,665.0,1,24343.0
6742,25,4.0,1664.0,3,3458.0
6743,21,12.0,1203.0,1,19890.0
6744,16,4.0,5507.0,3,14992.0
6745,31,25.0,4942.0,2,50681.0
6746,14,24.0,6189.0,1,48273.0
6750,28,24.0,6979.0,3,56533.0
6751,49,7.0,5747.0,1,22079.0
6752,9,26.0,7221.0,3,38083.0
6753,45,13.0,4796.0,2,48827.0
6754,22,22.0,5530.0,1,46183.0
6755,32,8.0,3592.0,2,32172.0
6756,5,23.0,2858.0,3,37565.0
6757,23,5.0,1846.0,3,13861.0
6758,5,12.0,3494.0,1,28091.0
6760,32,29.0,1959.0,2,72466.0
6761,10,20.0,3124.0,1,38795.0
6762,39,14.0,5226.0,2,65177.0
6765,29,27.0,3742.0,3,32270.0
6766,47,24.0,6343.0,3,45029.0
6768,19,20.0,3610.0,1,42391.0
6769,10,4.0,3332.0,1,28435.0
6771,29,18.0,4392.0,1,51594.0
6772,15,7.0,5574.0,3,18932.0
6773,35,15.0,4661.0,2,48196.0
6774,6,21.0,5702.0,3,56292.0
6775,12,6.0,5909.0,1,13715.0
6777,38,20.0,4073.0,2,44378.0
6778,13,24.0,5667.0,1,61964.0
6779,29,8.0,6621.0,1,25958.0
6780,19,28.0,4336.0,3,41672.0
6781,3,21.0,1310.0,3,30970.0
6782,8,16.0,7498.0,1,35008.0
6783,8,28.0,6711.0,1,66898.0
6784,20,22.0,5210.0,3,55562.0
6786,4,3.0,6200.0,2,20735.0
6787,21,17.0,4090.0,2,69069.0
6788,3,9.0,6752.0,3,32091.0
6790,8,3.0,4024.0,2,31314.0
6791,23,20.0,6560.0,1,41125.0
6792,16,29.0,3689.0,3,38599.0
6793,13,7.0,7054.0,3,18042.0
6795,48,12.0,7895.0,1,29510.0
6796,9,19.0,4444.0,1,38187.0
6797,14,16.0,3204.0,1,31165.0
6798,13,22.0,4331.0,2,65574.0
6799,7,27.0,4553.0,1,58185.0
6800,15,24.0,5472.0,2,53985.0
6801,7,17.0,4342.0,3,37200.0
6802,38,20.0,5490.0,2,67451.0
6804,41,1.0,4145.0,2,11675.0
6806,24,8.0,3827.0,1,28826.0
6807,49,22.0,8999.0,3,60097.0
6808,37,25.0,5598.0,3,55456.0
6809,44,2.0,6224.0,1,30828.0
6810,1,19.0,4609.0,2,30193.0
6811,10,9.0,3558.0,3,13013.0
6812,43,9.0,6672.0,1,17659.0
6813,16,13.0,5659.0,3,34613.0
6814,46,6.0,-226.0,2,26825.0
6815,8,15.0,8851.0,3,4585.0
6816,49,19.0,6475.0,3,46276.0
6817,25,21.0,4237.0,3,51570.0
6818,50,15.0,6211.0,3,52563.0
6819,12,18.0,5843.0,2,53324.0
6820,25,7.0,5990.0,1,31482.0
6821,17,26.0,3258.0,3,35193.0
6822,26,11.0,5142.0,2,24196.0
6823,46,8.0,5604.0,3,33918.0
6825,14,8.0,5205.0,3,33650.0
6827,36,19.0,3179.0,3,59743.0
6828,23,16.0,5134.0,3,36238.0
6829,43,7.0,6734.0,1,18351.0
6830,6,10.0,3631.0,2,34725.0
6831,47,12.0,4223.0,1,15339.0
6832,5,17.0,3072.0,1,28534.0
6834,25,22.0,3278.0,1,61120.0
6835,18,8.0,6124.0,3,21240.0
6836,13,7.0,4507.0,1,34949.0
6838,14,3.0,9358.0,3,6725.0
6839,28,19.0,3596.0,1,46831.0
6840,18,15.0,6249.0,1,29051.0
6841,28,4.0,5665.0,2,26561.0
6842,27,25.0,5496.0,2,82212.0
6843,32,9.0,1338.0,1,30615.0
6844,47,13.0,7540.0,1,27328.0
6845,9,18.0,5638.0,1,48831.0
6846,40,21.0,6837.0,1,37591.0
6847,32,16.0,7277.0,1,22280.0
6849,28,4.0,3003.0,2,31350.0
6850,33,18.0,3562.0,3,32877.0
6851,4,8.0,3835.0,3,3413.0
6852,46,20.0,3267.0,2,49460.0
6853,34,16.0,7643.0,3,37036.0
6854,48,21.0,2993.0,1,32238.0
6855,3,11.0,4241.0,3,25315.0
6856,26,20.0,1737.0,1,56892.0
6857,8,21.0,6464.0,1,48937.0
6858,6,21.0,4744.0,3,46138.0
6859,16,21.0,6766.0,3,37514.0
6860,24,27.0,6402.0,1,45110.0
6861,48,19.0,1717.0,2,44258.0
6862,39,23.0,5369.0,3,54344.0
6864,45,18.0,5282.0,2,49203.0
6865,13,19.0,3827.0,3,31505.0
6867,25,3.0,10326.0,2,46434.0
6868,20,8.0,4510.0,2,33527.0
6869,18,20.0,5197.0,1,38842.0
6870,47,19.0,429.0,1,39640.0
6871,18,10.0,1711.0,1,21073.0
6872,2,16.0,5772.0,2,51746.0
