tienda_id,empleados,publicidad,ubicacion,ventas
44,7.0,3766.0,urbana,26196.0
19,16.0,5230.0,suburbana,44177.0
26,23.0,4164.0,urbana,60804.0
11,16.0,3253.0,suburbana,20005.0
40,29.0,8682.0,suburbana,36513.0
50,12.0,7841.0,urbana,40425.0
43,14.0,3080.0,urbana,47648.0
11,24.0,5440.0,rural,61250.0
45,18.0,1936.0,suburbana,30722.0
3,27.0,8402.0,urbana,71967.0
12,28.0,6520.0,,49313.0
3,18.0,7007.0,urbana,
42,16.0,4496.0,urbana,
27,20.0,7349.0,suburbana,41480.0
49,16.0,7354.0,rural,36587.0
2,13.0,4670.0,suburbana,35164.0
49,26.0,2701.0,urbana,75124.0
16,29.0,5870.0,rural,53246.0
2,9.0,,suburbana,31599.0
30,26.0,8705.0,rural,34423.0
20,28.0,5101.0,urbana,54527.0
38,9.0,5212.0,rural,18905.0
28,13.0,6613.0,urbana,45827.0
25,29.0,5006.0,suburbana,49888.0
32,4.0,6388.0,urbana,33945.0
10,,3921.0,urbana,31403.0
42,15.0,2762.0,rural,46692.0
40,14.0,3174.0,rural,26472.0
33,19.0,4325.0,suburbana,46268.0
13,12.0,5237.0,rural,25007.0
41,21.0,5998.0,suburbana,
42,26.0,5911.0,urbana,69192.0
47,25.0,5020.0,urbana,62895.0
37,6.0,2859.0,rural,11070.0
16,3.0,6397.0,urbana,32967.0
45,26.0,,urbana,59012.0
22,25.0,2664.0,suburbana,55457.0
20,22.0,,rural,53548.0
50,20.0,6592.0,suburbana,55193.0
43,16.0,6254.0,urbana,38381.0
27,20.0,4799.0,urbana,23551.0
41,24.0,5889.0,urbana,83287.0
16,23.0,2869.0,rural,47041.0
34,17.0,3876.0,urbana,52374.0
32,16.0,3906.0,urbana,40007.0
26,6.0,3050.0,suburbana,939.0
25,8.0,4281.0,rural,395.0
2,19.0,4582.0,urbana,48792.0
12,25.0,4075.0,suburbana,52290.0
40,26.0,4486.0,urbana,79441.0
9,2.0,-722.0,suburbana,14854.0
12,14.0,5771.0,urbana,52314.0
26,22.0,4188.0,rural,36024.0
9,12.0,4186.0,rural,21770.0
10,17.0,2223.0,suburbana,22545.0
32,28.0,8102.0,urbana,56198.0
34,27.0,8196.0,rural,39675.0
48,15.0,1662.0,urbana,40195.0
20,18.0,4528.0,rural,18983.0
39,16.0,6855.0,suburbana,31371.0
2,13.0,4282.0,rural,27533.0
1,21.0,3787.0,urbana,30499.0
36,17.0,3657.0,urbana,63247.0
24,8.0,5625.0,urbana,54315.0
27,1.0,10230.0,suburbana,30013.0
2,29.0,6655.0,suburbana,
31,25.0,2782.0,urbana,62986.0
14,26.0,3742.0,urbana,67308.0
2,27.0,4464.0,rural,49932.0
29,3.0,3281.0,rural,13944.0
15,16.0,2908.0,rural,14715.0
12,28.0,6499.0,urbana,68360.0
37,2.0,3994.0,rural,16181.0
28,15.0,5743.0,urbana,
20,1.0,8564.0,suburbana,29831.0
39,9.0,3951.0,rural,36353.0
24,16.0,5549.0,urbana,
21,4.0,2952.0,urbana,17019.0
10,12.0,,suburbana,45223.0
46,1.0,7600.0,suburbana,24232.0
14,1.0,,suburbana,11769.0
37,,5084.0,suburbana,22333.0
18,18.0,3962.0,rural,32130.0
24,23.0,5473.0,suburbana,51586.0
14,,5102.0,urbana,80448.0
34,23.0,5922.0,urbana,50281.0
12,15.0,3731.0,urbana,48411.0
22,26.0,4199.0,urbana,64919.0
6,25.0,4563.0,urbana,41280.0
36,13.0,6332.0,suburbana,59613.0
45,16.0,6598.0,urbana,51372.0
36,7.0,4136.0,suburbana,35374.0
22,16.0,2698.0,suburbana,19979.0
14,13.0,,suburbana,53351.0
16,14.0,6463.0,suburbana,32646.0
36,17.0,4731.0,rural,11251.0
25,12.0,3572.0,rural,11634.0
32,29.0,4044.0,rural,39448.0
33,24.0,8278.0,rural,39888.0
45,24.0,5443.0,rural,32456.0
36,20.0,7026.0,urbana,63725.0
20,13.0,,rural,29004.0
18,24.0,7420.0,urbana,67048.0
38,20.0,6789.0,urbana,59731.0
3,15.0,4795.0,suburbana,33885.0
23,24.0,6217.0,suburbana,
32,21.0,7587.0,suburbana,32456.0
45,,2783.0,rural,-1461.0
16,22.0,3948.0,urbana,
5,2.0,6048.0,rural,29772.0
4,28.0,5040.0,suburbana,41073.0
21,18.0,5822.0,suburbana,56439.0
40,2.0,6376.0,urbana,17559.0
14,25.0,5997.0,urbana,48745.0
39,15.0,4494.0,suburbana,40310.0
31,26.0,4632.0,rural,60377.0
14,19.0,8110.0,rural,23745.0
6,15.0,5172.0,urbana,45741.0
12,26.0,7710.0,suburbana,
16,20.0,7849.0,rural,
17,10.0,3438.0,urbana,22301.0
45,28.0,6471.0,urbana,65127.0
23,24.0,2839.0,urbana,42180.0
14,20.0,8234.0,rural,45328.0
7,11.0,5377.0,urbana,42456.0
46,26.0,5280.0,rural,53874.0
32,10.0,3269.0,urbana,28064.0
15,29.0,3786.0,rural,44538.0
44,23.0,5452.0,suburbana,58746.0
17,5.0,,,26954.0
41,9.0,4229.0,suburbana,
47,20.0,6756.0,,69615.0
44,19.0,4995.0,rural,21008.0
34,13.0,2978.0,urbana,54123.0
5,18.0,6440.0,suburbana,
45,17.0,2681.0,urbana,54919.0
27,27.0,1153.0,urbana,58041.0
23,6.0,5192.0,urbana,24003.0
40,10.0,2938.0,suburbana,24503.0
14,2.0,5356.0,suburbana,17930.0
15,,6632.0,rural,49206.0
43,6.0,6969.0,rural,29311.0
33,28.0,5995.0,rural,41418.0
31,28.0,2347.0,rural,37630.0
35,21.0,3559.0,urbana,38049.0
17,13.0,5010.0,suburbana,31286.0
28,18.0,5030.0,suburbana,32277.0
19,7.0,3116.0,urbana,29681.0
46,2.0,4075.0,rural,
23,29.0,6620.0,suburbana,40969.0
32,14.0,6007.0,urbana,40250.0
40,5.0,4383.0,urbana,34633.0
13,18.0,7059.0,rural,38335.0
20,,2346.0,rural,19635.0
35,10.0,6644.0,suburbana,
5,11.0,6369.0,suburbana,28875.0
9,27.0,6493.0,rural,40730.0
29,2.0,5592.0,suburbana,5822.0
6,15.0,3693.0,rural,57327.0
25,7.0,6183.0,urbana,41732.0
31,9.0,4168.0,urbana,47647.0
22,5.0,5410.0,urbana,37865.0
2,7.0,3544.0,suburbana,37265.0
45,,4310.0,rural,44180.0
5,2.0,4713.0,urbana,5721.0
27,3.0,,urbana,20756.0
25,2.0,6134.0,suburbana,20269.0
8,21.0,8391.0,suburbana,50302.0
1,22.0,5296.0,urbana,58550.0
20,23.0,3104.0,suburbana,35825.0
44,19.0,6599.0,suburbana,38165.0
23,4.0,5675.0,suburbana,23015.0
32,24.0,4619.0,suburbana,50058.0
11,20.0,,rural,46113.0
39,7.0,3763.0,suburbana,12762.0
47,28.0,3697.0,suburbana,59816.0
24,22.0,2559.0,rural,34318.0
11,7.0,6931.0,suburbana,22484.0
29,17.0,5869.0,suburbana,39637.0
26,19.0,5186.0,urbana,35334.0
16,22.0,,urbana,57277.0
35,16.0,,urbana,
20,3.0,2158.0,rural,
46,15.0,4738.0,suburbana,54868.0
3,14.0,6964.0,rural,25095.0
1,15.0,1014.0,rural,34201.0
47,14.0,,suburbana,22049.0
1,7.0,3679.0,suburbana,45034.0
17,25.0,5242.0,urbana,51091.0
2,3.0,4251.0,suburbana,19971.0
29,17.0,6187.0,rural,30089.0
20,10.0,7465.0,urbana,40473.0
6,15.0,10026.0,rural,36641.0
8,29.0,4773.0,suburbana,54056.0
29,6.0,6475.0,urbana,27382.0
48,28.0,5684.0,suburbana,
33,17.0,5832.0,urbana,49475.0
3,17.0,7951.0,urbana,55099.0
35,14.0,3631.0,urbana,48749.0
5,24.0,4283.0,suburbana,57536.0
27,25.0,4649.0,urbana,66835.0
44,18.0,3030.0,urbana,50746.0
12,25.0,4997.0,suburbana,48932.0
20,5.0,6315.0,rural,2222.0
45,29.0,6656.0,suburbana,60378.0
20,8.0,4632.0,suburbana,36650.0
9,7.0,7284.0,urbana,28656.0
39,23.0,852.0,suburbana,38500.0
4,4.0,9650.0,suburbana,36774.0
19,18.0,6134.0,suburbana,58232.0
38,5.0,4139.0,urbana,22462.0
27,,5924.0,suburbana,64254.0
45,14.0,4694.0,urbana,48930.0
43,27.0,821.0,suburbana,60391.0
13,27.0,5093.0,urbana,61053.0
13,19.0,,urbana,
22,14.0,6927.0,suburbana,40799.0
28,9.0,5503.0,rural,13907.0
47,6.0,6915.0,suburbana,41066.0
45,17.0,5870.0,rural,34804.0
22,19.0,5445.0,urbana,47855.0
43,12.0,3622.0,,
19,4.0,4305.0,rural,20067.0
8,16.0,4487.0,urbana,50148.0
8,25.0,,rural,37199.0
42,11.0,6606.0,suburbana,33185.0
26,22.0,3771.0,rural,45895.0
48,4.0,2216.0,urbana,23823.0
26,17.0,7879.0,rural,40538.0
23,,3062.0,urbana,34496.0
43,14.0,5980.0,urbana,43587.0
13,27.0,5506.0,suburbana,
28,2.0,4311.0,urbana,28439.0
9,11.0,6214.0,rural,5730.0
20,11.0,2584.0,suburbana,42948.0
19,24.0,8261.0,suburbana,64481.0
48,22.0,10269.0,rural,35970.0
39,24.0,7461.0,rural,32579.0
12,6.0,3379.0,suburbana,33395.0
15,21.0,348.0,urbana,50117.0
31,21.0,5954.0,suburbana,46861.0
14,14.0,2413.0,suburbana,33169.0
11,10.0,,suburbana,15197.0
26,26.0,8045.0,urbana,73290.0
42,27.0,8247.0,rural,56586.0
27,8.0,8463.0,rural,23958.0
11,7.0,5196.0,rural,-3032.0
38,8.0,6793.0,urbana,42470.0
34,28.0,1017.0,urbana,66595.0
43,8.0,2001.0,rural,17656.0
19,23.0,4423.0,rural,52690.0
6,2.0,6682.0,rural,24635.0
46,27.0,4147.0,rural,52174.0
38,16.0,6605.0,,34163.0
49,9.0,2692.0,rural,8000.0
42,13.0,5204.0,suburbana,26686.0
28,23.0,6099.0,rural,41893.0
1,12.0,6514.0,urbana,51626.0
35,27.0,4096.0,suburbana,57071.0
40,22.0,5057.0,suburbana,45388.0
8,25.0,1918.0,suburbana,55324.0
47,29.0,4789.0,urbana,59577.0
7,17.0,7163.0,rural,42499.0
11,27.0,4474.0,urbana,66356.0
39,2.0,3504.0,,31035.0
4,13.0,6562.0,suburbana,43212.0
25,1.0,9570.0,suburbana,18680.0
12,26.0,9346.0,urbana,46566.0
26,28.0,5522.0,suburbana,49826.0
38,19.0,6541.0,urbana,61549.0
46,11.0,8277.0,suburbana,27472.0
12,5.0,5482.0,rural,10241.0
43,1.0,5922.0,rural,11860.0
37,20.0,4354.0,rural,49417.0
46,13.0,9735.0,suburbana,41868.0
24,8.0,6437.0,suburbana,44557.0
16,6.0,4465.0,rural,21587.0
13,29.0,3849.0,urbana,70207.0
25,17.0,1285.0,urbana,44191.0
4,12.0,1838.0,rural,8956.0
11,1.0,3547.0,suburbana,15810.0
32,3.0,6856.0,urbana,30399.0
49,14.0,5652.0,urbana,
7,26.0,2490.0,urbana,64040.0
46,8.0,3146.0,suburbana,27209.0
11,11.0,5563.0,urbana,
28,27.0,8346.0,urbana,64565.0
41,14.0,2796.0,rural,36622.0
23,8.0,5917.0,suburbana,39618.0
45,29.0,4109.0,rural,46251.0
23,3.0,4167.0,urbana,23752.0
50,7.0,2653.0,,14941.0
28,28.0,6252.0,suburbana,43426.0
43,19.0,4027.0,rural,55160.0
47,4.0,4296.0,rural,46287.0
26,25.0,6968.0,suburbana,55179.0
25,16.0,7073.0,suburbana,36352.0
29,13.0,3540.0,rural,
19,20.0,5593.0,urbana,60484.0
33,19.0,6812.0,suburbana,36407.0
36,5.0,4633.0,urbana,22424.0
14,23.0,6340.0,rural,52760.0
14,5.0,4362.0,suburbana,24820.0
35,20.0,4307.0,rural,49668.0
30,24.0,3135.0,suburbana,55545.0
28,4.0,8423.0,suburbana,10532.0
17,2.0,4031.0,rural,
3,26.0,3397.0,rural,37939.0
16,13.0,2909.0,urbana,43997.0
46,16.0,5169.0,rural,31902.0
30,22.0,2966.0,rural,35816.0
29,2.0,3574.0,urbana,22749.0
45,19.0,6597.0,rural,45517.0
15,17.0,5897.0,urbana,48408.0
46,5.0,2309.0,urbana,22536.0
25,25.0,6449.0,rural,34606.0
38,18.0,5065.0,urbana,42022.0
42,28.0,7274.0,urbana,78501.0
47,23.0,7835.0,urbana,54086.0
38,21.0,1782.0,rural,56063.0
23,18.0,6529.0,rural,43518.0
25,8.0,8269.0,urbana,30450.0
42,,5419.0,rural,43708.0
7,15.0,6376.0,suburbana,16513.0
22,13.0,5449.0,urbana,39461.0
17,13.0,6958.0,suburbana,54551.0
18,,5766.0,rural,49944.0
49,22.0,955.0,suburbana,
41,20.0,4757.0,rural,44898.0
10,13.0,4628.0,rural,26423.0
10,20.0,6427.0,,56119.0
7,2.0,7353.0,suburbana,24329.0
48,3.0,4544.0,urbana,27972.0
50,15.0,2550.0,suburbana,26679.0
38,23.0,5612.0,rural,43270.0
27,19.0,3448.0,rural,22730.0
33,13.0,3787.0,urbana,48477.0
1,5.0,9764.0,suburbana,16222.0
44,26.0,3644.0,suburbana,57611.0
34,22.0,1870.0,rural,28694.0
4,6.0,,urbana,32302.0
17,14.0,6414.0,rural,33881.0
4,4.0,6757.0,rural,14765.0
43,22.0,6679.0,urbana,64741.0
26,19.0,5291.0,suburbana,47209.0
4,23.0,5312.0,suburbana,44531.0
1,7.0,6879.0,,15103.0
7,4.0,8217.0,suburbana,15961.0
30,2.0,2478.0,urbana,16933.0
50,27.0,3783.0,suburbana,74497.0
9,7.0,6255.0,suburbana,19197.0
35,3.0,5509.0,,24828.0
8,15.0,1418.0,suburbana,35271.0
24,1.0,3853.0,urbana,
19,2.0,5605.0,rural,
36,10.0,5025.0,urbana,41566.0
50,16.0,4282.0,suburbana,19847.0
43,25.0,9688.0,suburbana,54473.0
27,28.0,4950.0,rural,51023.0
32,15.0,5462.0,urbana,43578.0
14,24.0,,suburbana,28983.0
18,15.0,5423.0,,
28,14.0,5075.0,rural,46195.0
29,22.0,835.0,suburbana,49173.0
16,14.0,3019.0,suburbana,22888.0
35,6.0,4370.0,suburbana,31427.0
47,14.0,6625.0,urbana,35228.0
31,17.0,4401.0,urbana,51709.0
4,18.0,3337.0,urbana,52442.0
37,20.0,6888.0,,41839.0
17,19.0,7702.0,rural,50084.0
39,17.0,1934.0,rural,39583.0
48,16.0,5193.0,rural,25401.0
46,8.0,-340.0,urbana,28827.0
26,7.0,4377.0,urbana,25434.0
48,20.0,8768.0,urbana,
39,28.0,5183.0,urbana,72647.0
41,12.0,2237.0,suburbana,29654.0
4,,2287.0,rural,30623.0
30,27.0,3134.0,rural,32200.0
30,14.0,,urbana,46684.0
22,20.0,1214.0,rural,44283.0
11,,5658.0,rural,12040.0
2,10.0,6087.0,urbana,26240.0
44,17.0,4299.0,urbana,38439.0
12,17.0,9091.0,urbana,61858.0
30,17.0,4141.0,urbana,43483.0
36,4.0,7405.0,suburbana,14128.0
18,17.0,2224.0,rural,28891.0
26,18.0,5599.0,suburbana,38946.0
7,20.0,5900.0,rural,51582.0
1,23.0,3578.0,suburbana,29910.0
26,2.0,5334.0,urbana,33025.0
23,8.0,3558.0,suburbana,39453.0
26,13.0,4376.0,urbana,52454.0
45,23.0,4434.0,urbana,81285.0
6,25.0,2189.0,suburbana,44678.0
6,22.0,6045.0,rural,51757.0
44,20.0,6183.0,suburbana,44086.0
8,22.0,4253.0,,51213.0
24,15.0,5484.0,urbana,24686.0
22,20.0,3160.0,rural,32880.0
19,23.0,2495.0,rural,52146.0
37,9.0,4200.0,rural,4703.0
18,3.0,6382.0,urbana,50582.0
31,3.0,4849.0,suburbana,22477.0
37,2.0,4123.0,rural,243.0
30,1.0,5671.0,urbana,
42,14.0,3168.0,suburbana,40402.0
33,17.0,2547.0,rural,27648.0
10,13.0,4294.0,suburbana,26695.0
37,19.0,3299.0,suburbana,60880.0
12,23.0,2620.0,urbana,53197.0
30,15.0,6807.0,urbana,46509.0
27,27.0,9406.0,urbana,81258.0
39,25.0,1890.0,suburbana,48283.0
9,14.0,4168.0,rural,36979.0
21,2.0,5348.0,rural,7560.0
12,7.0,1558.0,rural,9769.0
29,17.0,4554.0,urbana,52951.0
33,18.0,4699.0,rural,25949.0
43,6.0,,rural,22838.0
15,27.0,3454.0,urbana,54086.0
2,21.0,3870.0,rural,43571.0
39,8.0,6942.0,rural,34903.0
44,28.0,5838.0,rural,31735.0
18,,6455.0,suburbana,51552.0
3,2.0,1491.0,suburbana,-5404.0
7,1.0,3663.0,urbana,21497.0
43,16.0,8032.0,urbana,53788.0
18,7.0,4832.0,suburbana,20965.0
44,22.0,4748.0,urbana,35389.0
38,,4835.0,urbana,68856.0
37,11.0,8139.0,rural,13413.0
33,15.0,3507.0,urbana,53661.0
44,13.0,6342.0,urbana,37105.0
31,,5527.0,rural,36718.0
11,2.0,2267.0,rural,9922.0
4,14.0,4402.0,suburbana,45184.0
18,24.0,3332.0,urbana,78221.0
4,,2453.0,rural,11860.0
49,9.0,7392.0,urbana,
34,28.0,2560.0,urbana,67506.0
29,7.0,6498.0,suburbana,12306.0
24,18.0,3276.0,suburbana,47058.0
22,24.0,7714.0,suburbana,56606.0
2,9.0,4160.0,suburbana,40375.0
44,23.0,5671.0,suburbana,59572.0
6,4.0,,rural,15489.0
42,9.0,665.0,suburbana,24343.0
25,4.0,1664.0,rural,3458.0
21,12.0,1203.0,suburbana,19890.0
16,4.0,5507.0,rural,14992.0
31,25.0,4942.0,urbana,50681.0
14,24.0,6189.0,suburbana,48273.0
39,20.0,3641.0,rural,
28,,657.0,suburbana,37451.0
32,,,rural,46858.0
28,24.0,6979.0,rural,56533.0
49,7.0,5747.0,suburbana,22079.0
9,26.0,7221.0,rural,38083.0
45,13.0,4796.0,urbana,48827.0
22,22.0,5530.0,suburbana,46183.0
32,8.0,3592.0,urbana,32172.0
5,23.0,2858.0,rural,37565.0
23,5.0,1846.0,rural,13861.0
5,12.0,3494.0,suburbana,28091.0
42,13.0,10323.0,,52926.0
32,29.0,1959.0,urbana,72466.0
10,20.0,3124.0,suburbana,38795.0
39,14.0,5226.0,urbana,65177.0
15,28.0,9794.0,,54131.0
7,18.0,,,39500.0
29,27.0,3742.0,rural,32270.0
47,24.0,6343.0,rural,45029.0
3,25.0,,urbana,60447.0
19,20.0,3610.0,suburbana,42391.0
10,4.0,3332.0,suburbana,28435.0
28,21.0,5895.0,,63010.0
29,18.0,4392.0,suburbana,51594.0
15,7.0,5574.0,rural,18932.0
35,15.0,4661.0,urbana,48196.0
6,21.0,5702.0,rural,56292.0
12,6.0,5909.0,suburbana,13715.0
47,,1104.0,urbana,52732.0
38,20.0,4073.0,urbana,44378.0
13,24.0,5667.0,suburbana,61964.0
29,8.0,6621.0,suburbana,25958.0
19,28.0,4336.0,rural,41672.0
3,21.0,1310.0,rural,30970.0
8,16.0,7498.0,suburbana,35008.0
8,28.0,6711.0,suburbana,66898.0
20,22.0,5210.0,rural,55562.0
47,16.0,4070.0,,43236.0
4,3.0,6200.0,urbana,20735.0
21,17.0,4090.0,urbana,69069.0
3,9.0,6752.0,rural,32091.0
45,25.0,8593.0,suburbana,
8,3.0,4024.0,urbana,31314.0
23,20.0,6560.0,suburbana,41125.0
16,29.0,3689.0,rural,38599.0
13,7.0,7054.0,rural,18042.0
3,18.0,,,26898.0
48,12.0,7895.0,suburbana,29510.0
9,19.0,4444.0,suburbana,38187.0
14,16.0,3204.0,suburbana,31165.0
13,22.0,4331.0,urbana,65574.0
7,27.0,4553.0,suburbana,58185.0
15,24.0,5472.0,urbana,53985.0
7,17.0,4342.0,rural,37200.0
38,20.0,5490.0,urbana,67451.0
34,15.0,5526.0,,28621.0
41,1.0,4145.0,urbana,11675.0
22,2.0,5656.0,rural,
24,8.0,3827.0,suburbana,28826.0
49,22.0,8999.0,rural,60097.0
37,25.0,5598.0,rural,55456.0
44,2.0,6224.0,suburbana,30828.0
1,19.0,4609.0,urbana,30193.0
10,9.0,3558.0,rural,13013.0
43,9.0,6672.0,suburbana,17659.0
16,13.0,5659.0,rural,34613.0
46,6.0,-226.0,urbana,26825.0
8,15.0,8851.0,rural,4585.0
49,19.0,6475.0,rural,46276.0
25,21.0,4237.0,rural,51570.0
50,15.0,6211.0,rural,52563.0
12,18.0,5843.0,urbana,53324.0
25,7.0,5990.0,suburbana,31482.0
17,26.0,3258.0,rural,35193.0
26,11.0,5142.0,urbana,24196.0
46,8.0,5604.0,rural,33918.0
48,6.0,7463.0,rural,
14,8.0,5205.0,rural,33650.0
41,2.0,,urbana,25132.0
36,19.0,3179.0,rural,59743.0
23,16.0,5134.0,rural,36238.0
43,7.0,6734.0,suburbana,18351.0
6,10.0,3631.0,urbana,34725.0
47,12.0,4223.0,suburbana,15339.0
5,17.0,3072.0,suburbana,28534.0
43,7.0,2289.0,suburbana,
25,22.0,3278.0,suburbana,61120.0
18,8.0,6124.0,rural,21240.0
13,7.0,4507.0,suburbana,34949.0
43,,3285.0,urbana,27629.0
14,3.0,9358.0,rural,6725.0
28,19.0,3596.0,suburbana,46831.0
18,15.0,6249.0,suburbana,29051.0
28,4.0,5665.0,urbana,26561.0
27,25.0,5496.0,urbana,82212.0
32,9.0,1338.0,suburbana,30615.0
47,13.0,7540.0,suburbana,27328.0
9,18.0,5638.0,suburbana,48831.0
40,21.0,6837.0,suburbana,37591.0
32,16.0,7277.0,suburbana,22280.0
20,1.0,,urbana,39166.0
28,4.0,3003.0,urbana,31350.0
33,18.0,3562.0,rural,32877.0
4,8.0,3835.0,rural,3413.0
46,20.0,3267.0,urbana,49460.0
34,16.0,7643.0,rural,37036.0
48,21.0,2993.0,suburbana,32238.0
3,11.0,4241.0,rural,25315.0
26,20.0,1737.0,suburbana,56892.0
8,21.0,6464.0,suburbana,48937.0
6,21.0,4744.0,rural,46138.0
16,21.0,6766.0,rural,37514.0
24,27.0,6402.0,suburbana,45110.0
48,19.0,1717.0,urbana,44258.0
39,23.0,5369.0,rural,54344.0
30,19.0,,rural,34781.0
45,18.0,5282.0,urbana,49203.0
13,19.0,3827.0,rural,31505.0
5,11.0,8667.0,suburbana,
25,3.0,10326.0,urbana,46434.0
20,8.0,4510.0,urbana,33527.0
18,20.0,5197.0,suburbana,38842.0
47,19.0,429.0,suburbana,39640.0
18,10.0,1711.0,suburbana,21073.0
2,16.0,5772.0,urbana,51746.0
10,5.0,4935.0,,14602.0
45,20.0,5842.0,rural,40909.0
50,9.0,3403.0,rural,20696.0
47,8.0,5605.0,suburbana,45038.0
12,11.0,-58.0,rural,40558.0
47,16.0,3781.0,rural,39899.0
13,7.0,5933.0,urbana,34363.0
50,15.0,8393.0,suburbana,47245.0
47,24.0,4766.0,rural,52524.0
11,29.0,6179.0,suburbana,53741.0
19,21.0,3661.0,suburbana,27932.0
35,20.0,5887.0,rural,20679.0
39,23.0,4012.0,rural,41519.0
26,17.0,8909.0,urbana,47577.0
46,6.0,4342.0,urbana,27032.0
14,15.0,4660.0,urbana,38181.0
45,8.0,6548.0,rural,13757.0
44,7.0,6004.0,urbana,41851.0
24,2.0,4269.0,suburbana,-13876.0
41,13.0,5819.0,urbana,50037.0
1,23.0,2890.0,urbana,54051.0
43,29.0,5452.0,urbana,82269.0
22,6.0,6098.0,suburbana,26541.0
23,29.0,4154.0,suburbana,39492.0
19,5.0,4260.0,rural,-2807.0
18,20.0,3740.0,urbana,41567.0
12,1.0,2128.0,suburbana,15848.0
28,29.0,5830.0,suburbana,41035.0
28,18.0,4049.0,suburbana,41342.0
33,15.0,6112.0,rural,39413.0
19,23.0,4635.0,rural,37928.0
28,10.0,6229.0,rural,16102.0
49,3.0,1572.0,urbana,4247.0
37,5.0,2707.0,,34766.0
26,24.0,3316.0,rural,61920.0
35,29.0,7394.0,rural,66613.0
34,13.0,5806.0,suburbana,31378.0
35,8.0,4472.0,suburbana,25040.0
40,22.0,4044.0,urbana,63091.0
16,21.0,6192.0,urbana,57919.0
38,29.0,3821.0,urbana,35397.0
13,2.0,6471.0,rural,
23,9.0,4571.0,rural,34346.0
22,17.0,7586.0,suburbana,52286.0
16,27.0,,,67510.0
28,18.0,4744.0,suburbana,50375.0
48,13.0,3162.0,urbana,27901.0
35,1.0,8256.0,urbana,27169.0
45,12.0,5041.0,urbana,35346.0
46,20.0,2985.0,urbana,66901.0
8,20.0,3195.0,suburbana,44395.0
44,21.0,6028.0,suburbana,44732.0
22,5.0,,rural,3410.0
21,8.0,4643.0,urbana,25121.0
26,27.0,3295.0,suburbana,41850.0
40,15.0,4680.0,,53695.0
21,27.0,5202.0,urbana,70641.0
25,3.0,4803.0,rural,15843.0
41,6.0,4467.0,rural,25485.0
1,28.0,5331.0,suburbana,48209.0
6,13.0,8499.0,suburbana,17862.0
23,12.0,7547.0,rural,35870.0
23,19.0,4324.0,suburbana,41396.0
43,29.0,6450.0,suburbana,66988.0
43,18.0,6352.0,rural,41342.0
23,24.0,4241.0,urbana,58657.0
32,1.0,4936.0,urbana,27504.0
30,25.0,6075.0,,61450.0
13,27.0,3539.0,urbana,60430.0
43,7.0,4518.0,urbana,41482.0
18,12.0,4604.0,rural,29774.0
23,10.0,4460.0,suburbana,
15,29.0,4381.0,rural,38864.0
33,,,rural,27311.0
21,11.0,5052.0,urbana,35564.0
39,4.0,6278.0,rural,6521.0
23,19.0,10040.0,urbana,67239.0
27,6.0,3929.0,rural,2189.0
45,25.0,5435.0,suburbana,49861.0
44,9.0,6017.0,,29573.0
18,20.0,7183.0,rural,55574.0
24,10.0,5868.0,urbana,64869.0
47,5.0,2814.0,rural,11638.0
40,27.0,3675.0,rural,56926.0
42,13.0,5292.0,rural,41431.0
7,9.0,3618.0,urbana,45381.0
50,2.0,2047.0,urbana,32548.0
48,18.0,3387.0,suburbana,21981.0
20,,3398.0,suburbana,55981.0
27,1.0,2981.0,suburbana,17477.0
6,24.0,10053.0,,51751.0
27,21.0,5630.0,rural,40222.0
9,12.0,5231.0,urbana,44763.0
45,10.0,6839.0,rural,22931.0
31,2.0,8596.0,urbana,26327.0
21,28.0,5773.0,urbana,56841.0
26,9.0,7035.0,,29229.0
40,2.0,3995.0,rural,9580.0
48,23.0,3187.0,urbana,49120.0
45,24.0,6818.0,suburbana,52432.0
13,22.0,6780.0,suburbana,48852.0
49,14.0,6592.0,urbana,
23,11.0,5251.0,rural,25401.0
20,23.0,3440.0,rural,48420.0
37,11.0,4038.0,urbana,36999.0
28,17.0,7310.0,rural,34336.0
17,4.0,3818.0,urbana,31830.0
28,13.0,5372.0,urbana,47669.0
41,7.0,3458.0,urbana,45382.0
2,16.0,4617.0,rural,
25,1.0,2838.0,suburbana,13334.0
50,13.0,4850.0,urbana,29278.0
41,1.0,4044.0,rural,16575.0
6,11.0,1586.0,suburbana,33046.0
11,6.0,6309.0,urbana,36217.0
38,20.0,6218.0,suburbana,52706.0
6,3.0,5112.0,rural,9903.0
45,12.0,2751.0,suburbana,14250.0
11,5.0,2779.0,suburbana,10979.0
14,9.0,9661.0,rural,-2740.0
2,26.0,-244.0,urbana,63243.0
40,26.0,2818.0,rural,45594.0
3,12.0,9299.0,rural,39046.0
35,28.0,9925.0,urbana,77475.0
33,27.0,8398.0,urbana,62320.0
24,10.0,6063.0,,16605.0
19,19.0,3727.0,urbana,43604.0
18,5.0,1634.0,urbana,47958.0
49,26.0,5812.0,rural,47136.0
24,5.0,3473.0,rural,12543.0
45,9.0,7903.0,rural,27736.0
35,27.0,1293.0,rural,30669.0
1,28.0,5400.0,suburbana,52347.0
36,26.0,6857.0,suburbana,45919.0
25,27.0,7025.0,urbana,55456.0
45,20.0,6667.0,suburbana,42712.0
49,17.0,5680.0,suburbana,40516.0
43,10.0,5255.0,suburbana,16654.0
34,21.0,6815.0,urbana,53296.0
25,,5681.0,suburbana,16844.0
